date,rme,re_ew,r_size,r_value,r_prof,r_valprof,r_fscore,r_debtiss,r_repurch,r_nissa,r_accruals,r_growth,r_aturnover,r_gmargins,r_divp,r_ep,r_cfp,r_noa,r_inv,r_invcap,r_igrowth,r_sgrowth,r_lev,r_roaa,r_roea,r_sp,r_gltnoa,r_mom,r_indmom,r_valmom,r_valmomprof,r_shortint,r_mom12,r_momrev,r_lrrev,r_valuem,r_nissm,r_sue,r_roe,r_rome,r_roa,r_strev,r_ivol,r_betaarb,r_season,r_indrrev,r_indrrevlv,r_indmomrev,r_ciss,r_price,r_age,r_shvol
04/1999,0.0433,0.082207549,-0.036845166,0.0632582144,-0.103967601,-0.079188861,-0.086502602,-0.054063713,-0.003497828,-0.067894105,0.0142985805,-0.02557238,-0.06698708,-0.077563384,0.0411359606,0.0371601278,0.0776112062,0.0421914977,-0.028857151,-0.03518319,0.0088381668,-0.050066801,0.0645750291,-0.036966944,-0.02322084,0.0279526503,0.0657625205,-0.054900104,-0.043518217,-0.00235454,-0.105040183,0.0057921007,-0.093688344,-0.102424545,-0.078941882,0.0699259894,-0.036299354,-0.087494378,-0.096325745,-0.001184419,-0.099083926,0.0243169678,0.0164199987,-0.024388462,0.0095562296,0.0715286032,-0.076639167,0.0077204724,-0.02625405,-0.043277795,0.0195857363,0.014001636
05/1999,-0.0246,-0.009432278,-0.002421874,0.0302049269,0.0270742039,0.052588705,0.0945096084,-0.046614794,0.0379457986,0.007672185,0.0568339812,0.0044027956,0.0220652922,-0.011801277,0.0419401072,0.0135727417,0.0100005776,0.0017477034,-0.002209214,-0.012341588,0.0032107699,0.0154185285,0.0011005113,0.0311861847,-0.032657152,0.0278613743,-0.039321416,-0.064247837,-0.02456105,-0.035569677,-0.036745634,0.0452013783,-0.042094779,-0.038312117,-0.053562406,0.0654137461,-0.020743598,-0.022600168,-0.044028745,0.0223129151,0.0070570113,-0.049947905,-0.021565674,-0.008682018,-0.013938938,-0.0457551,-0.043997218,-0.072722827,0.0103256657,-0.091873474,0.0493634806,-0.012013737
06/1999,0.0477,0.036568635,-0.032793133,-0.062777089,0.0910918629,0.016459681,-0.066136243,0.0703141334,-0.042860389,0.0280158026,0.0386942087,0.0256000686,0.0456493467,0.1202103149,-0.038237222,-0.053016883,-0.059046671,-0.057075158,0.0161974341,0.0682587613,-0.052699273,0.0189656299,-0.073445114,0.0423899006,0.0074921208,-0.045936055,0.0019208563,0.0663809117,0.073245008,0.0071362891,0.0798498842,0.0074427373,0.0585196207,0.0049881014,-0.002316962,-0.084047181,0.0388019528,0.0122541289,0.0393828129,-0.065318711,0.0548159523,-0.061713395,0.0591264019,0.0607520539,-0.008890714,-0.05996255,-0.072744274,0.113432306,0.0393096658,0.0352468198,-0.067829292,0.0615314959
07/1999,-0.0347,-0.02886097,-0.051046458,0.0147655969,0.0105573563,0.0155844511,0.016876408,-0.000310047,0.0111636602,-0.021284193,-0.066433143,-0.037666913,-0.003592963,-0.02202673,0.0096174724,-0.007642465,0.0148393585,-0.009965303,-0.022261952,-0.008679856,-0.072085091,-0.05035976,-0.002122816,0.0222529158,0.0139773832,-0.004991507,0.0037116092,0.0132178007,0.0037665348,0.0177811092,0.0185960288,-0.017686854,0.0200633268,-0.042422118,-0.034967302,0.0076244094,-0.019171036,-0.017085309,-0.010107945,0.0003967242,0.0193106847,-0.00196805,-0.005832532,-0.001047016,-0.00503661,-0.013550912,-0.024466464,0.0213853799,-0.00802895,-0.006372062,0.0123344956,-0.002466582
08/1999,-0.0138,-0.028266367,0.0171633688,-0.039759675,0.0273451724,-0.056126464,-0.049282748,0.0585971835,-0.033028538,0.0276639733,-0.026385683,0.000357404,-0.007881275,0.0447282348,0.0332188472,-0.047442098,-0.037872577,-0.035086192,0.0078498392,0.0389031051,-0.013105673,-0.016049738,-0.056143927,0.0021388572,-0.045381812,-0.057718665,0.0466488847,0.0424773319,0.0168527932,0.011369392,0.0003487333,0.0099332136,0.0527802856,-0.016924843,-0.006381212,-0.047567359,0.0211069352,0.0136900089,-0.034288907,-0.058316292,0.0013457655,0.0531413924,0.0364145724,0.0330825743,0.047087291,0.0312792744,0.0311210391,-0.043313027,0.0036099101,0.0817875749,-0.022605068,0.056404686
09/1999,-0.0281,-0.030050525,-0.049873373,-0.063050432,0.062536571,0.0078149873,0.0102694734,0.0495595183,-0.064990993,0.0407419108,-0.010589416,0.069120113,0.0058423213,0.1081478409,-0.007006804,-0.039767071,-0.043192416,-0.072288206,0.1057660699,0.052230035,0.0243929516,0.0657124395,-0.073047891,0.0405963076,-0.010396434,-0.08438797,0.0209639046,0.0184058354,0.0218518455,-0.018915673,0.0192551423,0.0008433342,0.0641139135,0.0421175317,0.0063354161,-0.054526105,0.0457940752,0.0589504849,-0.032272132,-0.066102057,0.0047604277,0.0245953023,0.04120038,0.0327511993,0.0294838425,0.0261066658,0.0232818664,-0.012467226,0.003651372,0.0124800582,-0.066775317,0.0386780733
10/1999,0.0613,0.0544541235,0.0173343536,-0.044490934,-0.063833347,-0.006369881,-0.102643533,0.163756347,-0.120956861,0.0417509798,-0.068794846,0.0716333083,-0.1474619,0.1362388566,-0.059670278,-0.011930287,-0.069037239,-0.020658103,-0.007819167,0.0648594816,0.0449000404,0.0782421231,-0.003754668,-0.024553579,0.0343258487,-0.111181955,-0.015569647,0.0310762745,-0.018007333,0.016655671,0.0383913664,-0.003738644,0.0649664041,0.0195432489,0.0982145947,-0.067612906,0.0374499439,0.1327224297,0.0102027664,-0.060608453,-0.033288751,0.0565691527,0.0393528095,0.0716006308,0.1602906813,0.0780168297,0.1069760087,-0.172989003,0.0061088594,0.1066011441,-0.111881428,0.0461486112
11/1999,0.0337,0.0444256721,-0.07351526,-0.14427,0.1406947482,-0.014986189,-0.164367925,0.1865445037,-0.180932258,0.1158280162,-0.018682674,0.0866856134,0.0990556501,0.0816360848,-0.071240035,-0.13649007,-0.138531483,-0.184652237,0.0666901299,0.1836892969,0.0460353271,0.094955547,-0.156986213,0.0133315297,-0.049230572,-0.112334598,0.0661952789,0.0673525239,0.1572097715,-0.02925668,0.0436347507,0.0545009295,0.1167283574,0.0189282448,0.0085236716,-0.146459423,0.1253094666,0.0400734143,-0.057407267,-0.17841575,-0.019481113,0.0305431201,0.1456537163,0.1111548973,0.0484215996,0.0615656745,-0.005250035,0.1116829911,0.0930168912,0.0874292128,-0.187900106,0.1684212222
12/1999,0.0772,0.0813974935,-0.162501116,-0.138193104,0.1029523535,-0.107830121,-0.084514155,0.0939739126,-0.128680759,0.1211607225,-0.065884599,0.089064721,0.0287616679,0.0608424832,-0.050443342,-0.172873094,-0.121192375,-0.223068922,0.091407499,0.1753667182,0.0233868517,0.137555027,-0.166408637,-0.037505573,-0.157078312,-0.157279364,0.0955734494,0.1475023671,0.2085387092,0.0682986931,0.0718851391,0.1048962682,0.1975535966,-0.057754759,0.0040620393,-0.188000304,0.1831198872,0.1263734246,-0.088422099,-0.208564736,-0.020608216,0.2107793008,0.1655330689,0.1385341361,0.0267217336,0.110669424,0.0646635681,0.0342366428,0.0791064655,0.2156224803,-0.187351907,0.182284721
01/2000,-0.0474,-0.048019371,0.0079978445,-0.010305947,-0.037596166,-0.058879738,-0.031697178,0.0450142309,-0.069233639,0.0646955081,-0.100553435,0.0099834674,-0.079240629,0.0203197063,0.0134415743,-0.052751764,-0.033256663,-0.017011109,0.0318464039,0.0117005882,0.0231228447,0.0199728795,-0.028960811,-0.067804036,-0.094584492,-0.069736423,-0.15201266,0.0292280157,0.0189100508,0.0421419566,-0.010750944,-0.006177924,0.0272649233,0.0475998299,0.0512599315,-0.028378034,0.0508170934,0.0635528872,-0.037213815,-0.042092115,-0.022333747,-0.009788262,0.0024494205,0.0109680281,0.0569552888,-0.013413935,-0.018041993,0.0043910469,0.0208932008,0.0037226448,-0.008593841,0.0087731859
02/2000,0.0245,0.0654979664,-0.411408008,-0.246243022,0.2503473444,-0.011246347,-0.221883179,0.4261342614,-0.380381582,0.2892825682,0.0094937714,0.194928213,0.0320511366,0.1878474478,-0.0939995,-0.320508225,-0.303511913,-0.448606167,0.2585398244,0.383313369,0.1229753257,0.2978074532,-0.331965612,-0.055659834,-0.259606451,-0.328571594,0.1881481832,0.364943421,0.3825910509,0.2160271847,0.2935605372,0.0748052623,0.3204291998,0.2028647775,0.1010751163,-0.382019291,0.3516986522,0.144856453,-0.103194471,-0.309867045,0.0789880457,0.2043511445,0.3240195853,0.2669378207,-0.144991041,0.2910652137,0.0643772733,0.0609969971,0.2613467525,0.3426132968,-0.355534517,0.3367677313
03/2000,0.052,0.0132451684,0.2961495139,0.1076526626,-0.126551321,-0.002644318,0.3254968035,-0.305727056,0.3088942948,-0.148231298,0.1157030393,-0.009411691,0.0482272399,-0.064357438,-0.036711635,0.1731544598,0.107632827,0.2661408819,-0.035431636,-0.138707505,-0.016693365,-0.143983768,0.1634959081,0.1417336856,0.2282217842,0.2089043089,0.1034993386,-0.25200695,-0.245921504,-0.174029723,-0.170322548,0.0360813081,-0.201885402,-0.139359505,0.018801081,0.2756775506,-0.210165318,0.05389093,0.2262328546,0.2767390249,0.1767868967,-0.321037237,-0.243390263,-0.113496623,0.1503956543,-0.331553457,-0.027440493,-0.161885667,-0.164654864,-0.32910293,0.2910018438,-0.218666256
04/2000,-0.064,-0.066293861,0.1228446198,0.1182451598,-0.016749374,0.0397267673,0.3235060728,-0.295640851,0.2779324881,-0.109607065,0.1951943048,-0.144783352,0.061520974,-0.114866005,0.0635434107,0.1051352548,0.1178569246,0.1320155624,-0.037387771,-0.150576814,-0.039719755,-0.137827526,0.0685435729,0.0731218155,0.0539843301,0.1316037372,-0.01646863,-0.171224745,-0.153397121,-0.057464499,-0.094547289,-0.013741169,-0.091393188,-0.159535188,-0.090211138,0.2044071823,-0.174624481,0.0588473168,0.199895739,0.1936569195,0.2032815719,0.1033909219,-0.164151991,-0.086997825,0.0036594701,0.1170975617,0.050692481,-0.193683336,-0.113684257,-0.156220857,0.2619672349,-0.132077092
05/2000,-0.0442,-0.035018301,0.1084481943,0.072079441,-0.104708312,0.0102008466,0.1443696201,-0.118285978,0.163339543,-0.089372081,0.074723003,-0.061882746,-0.102394277,0.0360064888,0.0351260257,0.0979430044,0.0787446866,0.1400506898,-0.088266753,-0.124731843,-0.055892931,-0.077291173,0.1112630954,-0.001950065,0.0854064409,0.0539178296,-0.0339643,-0.160823233,-0.134985355,-0.079425714,-0.110668898,-0.021416401,-0.128364669,-0.162079123,-0.036384866,0.1675446639,-0.168088532,-0.080086944,0.0872584306,0.1588290172,0.0196649681,0.0998142046,-0.129367932,-0.103347521,-0.062164497,0.0550018106,0.0164362177,-0.140902301,-0.088316701,-0.12734329,0.1708797623,-0.1307726
06/2000,0.0464,0.0451555618,-0.193684475,-0.138262683,0.1294329456,-0.029608989,-0.257793912,0.2544369956,-0.223017861,0.1656898263,-0.019563931,0.084140391,0.0085603009,0.1045424682,-0.086412189,-0.166279835,-0.142356903,-0.197264487,0.0590863153,0.1382552888,0.0204157189,0.1423459942,-0.169340242,-0.016729253,-0.095334489,-0.160427232,0.050959774,0.1931731446,0.027429011,0.0739889848,0.1068270131,0.0281268375,0.217761912,0.1081527221,0.089464811,-0.272310278,0.2580898155,0.0191475074,-0.107558051,-0.2689487,-0.066953864,-0.192337339,0.2178922945,0.1287565852,0.073538524,-0.136175035,0.0897901059,-0.032468269,0.0935399147,0.1414034555,-0.279856615,0.1923309255
07/2000,-0.0251,-0.025437155,0.0383055495,0.1328810926,-0.103680305,0.0771380642,0.0766631489,-0.021721802,0.0758936501,-0.198674989,0.0638849379,-0.087216061,-0.012390553,-0.089679014,0.0163678636,0.1687407709,0.1012800227,0.1222744451,-0.090919899,-0.089834014,-0.047688136,-0.08901629,0.1408902213,0.0812323385,0.1709115013,0.1429540482,-0.03695459,-0.029698541,0.0121445504,0.0549330514,0.0172051726,-0.078904223,-0.070229084,-0.082068735,0.0248232552,0.1177459587,-0.179716521,0.0264559256,0.0943302943,0.1322864597,0.019045663,-0.120413506,-0.105762202,-0.064085604,0.0366427358,-0.109678958,0.0060950759,0.0009472126,-0.08050577,-0.05422314,0.0803738281,-0.112554867
08/2000,0.0703,0.0897883392,0.0247958349,-0.088793429,-0.011053366,-0.121855228,-0.083324145,0.1144193392,-0.096404435,0.1382325097,0.0782285254,0.1173387797,-0.077044231,0.1454292466,-0.001103427,-0.070039651,-0.054727438,-0.093078457,0.0652949952,0.0877006972,0.0979095858,0.0650001107,-0.076150629,-0.069579761,-0.093967541,-0.110902789,-0.060371288,0.0604377154,0.0826628595,0.0251559545,0.0131697088,0.0419879748,0.0896890771,0.1088478877,0.0311280277,-0.07201634,0.1230617349,-0.013161731,-0.047597962,-0.054438681,-0.037455184,-0.070307803,0.0773413556,0.1012521776,0.179198806,-0.080603324,0.0128771741,0.0747803167,0.1036053241,0.0539948947,-0.059847478,0.1429286022
09/2000,-0.0545,-0.039652129,0.0156334275,0.1056638821,-0.044316595,0.1420055371,0.1096410714,-0.047547678,0.0796421415,-0.143970149,0.085311594,-0.088753032,-0.026170471,0.0107707883,0.0720963147,0.1432224714,0.1050458898,0.1012432668,-0.100168537,-0.10074858,-0.067363519,-0.068161919,0.1143725023,0.0426638387,0.1256782777,0.1120278269,-0.025427974,0.083973567,0.1359312259,0.1395672724,0.1376026225,-0.061946121,-0.020977331,-0.103133617,-0.015952811,0.0793264553,-0.146443866,-0.070857097,0.0530217706,0.0957489406,0.0120666724,-0.014836985,-0.109907625,-0.097113711,0.0314860834,-0.002251611,0.002832323,0.2027716124,-0.068127422,-0.024790949,0.1142333327,-0.107743712
10/2000,-0.0276,-0.028427561,0.0103317075,0.1087727869,0.0249875927,0.1376367951,0.1952788651,-0.143731249,0.1781522537,-0.183372236,0.0135393968,-0.107856563,0.1210491827,-0.06861148,-0.025105217,0.1161773311,0.0843560741,0.1160880371,-0.087148126,-0.123430476,-0.106623179,-0.101048105,0.1033337516,0.1148650548,0.1640943641,0.1521472974,-0.002125004,0.0377699064,0.0721736846,0.0571664703,0.0512297486,-0.050646878,-0.089778989,-0.110306153,-0.059949006,0.1122150232,-0.167797616,0.0033189065,0.1563449492,0.1532028055,0.121926963,0.0280146167,-0.106133527,-0.048915223,0.0067517946,-0.038379599,-0.084271755,0.024307082,-0.111924726,-0.088411063,0.1528566899,-0.109693515
11/2000,-0.1072,-0.113491304,-0.06165669,0.2806191443,-0.039764118,0.3086527502,0.3287542095,-0.19934884,0.2253389906,-0.367989853,0.129002189,-0.221624987,0.0918917843,-0.14735359,0.1221922997,0.2818393529,0.2340228302,0.2367764503,-0.162662009,-0.282782227,-0.17815316,-0.20069742,0.2683879713,0.1535301222,0.2689279064,0.3184472304,0.0647235931,0.052752986,0.2341879222,0.1836508167,0.1842816968,-0.077170159,-0.140120926,-0.220779127,-0.149978908,0.2080743293,-0.372458021,-0.027473434,0.2004286652,0.2742707634,0.1321963247,0.1966531234,-0.250375826,-0.210706073,-0.245670734,0.159513306,0.0325381343,0.0602301196,-0.213669624,-0.112024225,0.2837485272,-0.260153738
12/2000,0.0119,0.0644218689,-0.125936546,0.1191622582,-0.098067741,0.0596357301,-0.034324378,0.0051091757,0.0026829486,-0.04574602,0.0641438747,-0.070339771,-0.062583403,-0.029196869,0.0399810184,0.0796226561,0.0989326046,0.0393859198,-0.029683486,-0.075666069,-0.045989678,-0.050174558,0.1210765402,-0.071977146,-0.004757974,0.0901069108,0.0747749174,0.050828481,0.0833860978,0.0898255966,0.0474924667,0.0770292304,0.0452412733,-0.037759335,-0.080339993,0.0444188022,-0.04208524,-0.020832474,0.0388818217,0.0838831388,0.0127570554,0.0563083376,-0.048352921,-0.045690984,0.0234485933,0.0099709473,-0.034381214,0.033871957,-0.012029637,0.0027432192,0.0397243592,-0.036842799
01/2001,0.0313,0.031443297,0.1624146427,-0.138681088,0.1231830245,-0.05742314,-0.071878662,0.0918767496,-0.039251592,0.1233179888,-0.224887372,0.0994365211,0.0749237721,0.1398335013,-0.098127144,-0.127174937,-0.157191474,-0.024762172,0.0716771454,0.1266128748,0.0008715616,0.0808977668,-0.127544915,0.0556931991,-0.014572105,-0.113612844,-0.150230339,-0.234189554,-0.226664644,-0.272171266,-0.232798591,0.123336633,-0.218536141,0.1254848038,0.1759231185,0.0612490898,0.0842990284,-0.030598672,-0.078673623,-0.096788249,-0.022778372,-0.205257189,0.1264053065,0.1590546914,0.167564568,-0.179535202,-0.117131846,-0.114306008,0.1120624837,-0.238800661,-0.082257617,0.1067350406
02/2001,-0.1005,-0.087921495,-0.125651607,0.2730041559,-0.064331026,0.2688527303,0.2074878612,-0.170691275,0.1949460351,-0.298535138,0.074108898,-0.22277963,0.0686438001,-0.19771992,0.1178294949,0.2345128921,0.2401806428,0.201208334,-0.182610989,-0.256372712,-0.171353245,-0.19127281,0.2420438157,0.0625938664,0.147587798,0.2807141511,0.1464226868,0.2067820513,0.2621204145,0.3057640956,0.293810927,-0.005549575,0.1252150461,-0.29699482,-0.25913008,0.1633083845,-0.291324652,-0.033502374,0.1023239088,0.2023420454,0.0493512495,-0.204880045,-0.220814261,-0.201002225,-0.239476584,-0.080577687,-0.002306577,0.0594375488,-0.123351439,-0.031684911,0.2193200724,-0.21226839
03/2001,-0.0726,-0.07877259,-0.062772335,0.1675738496,-0.057080231,0.1355439711,0.1002241121,-0.067823036,0.1058109322,-0.205220541,-0.03727799,-0.141261317,0.0400989746,-0.11562993,0.0803669188,0.1614298908,0.1493177289,0.1499134503,-0.091888452,-0.156656242,-0.109026314,-0.112597969,0.1550827262,0.0427864122,0.0888760893,0.1716811858,0.0667676134,0.0741207448,0.1289218958,0.1396016117,0.1124934526,0.0006863073,0.1075166378,-0.200049063,-0.140553999,0.0953913313,-0.17568061,0.0454126099,0.0858690378,0.1421900763,0.0468064675,0.157196826,-0.122730272,-0.095534263,0.0537022704,0.1453035346,-0.047783621,0.0721594539,-0.085680313,0.0237459077,0.1377617659,-0.116326406
04/2001,0.0794,0.095720963,0.0654622269,-0.159041094,0.0878877562,-0.178440005,-0.034899939,0.0712111165,-0.099857735,0.1894494531,0.070272576,0.1408004902,0.0195327858,0.0883415272,-0.045744168,-0.128715948,-0.150846175,-0.151335851,0.0852479685,0.1265965817,0.0420311156,0.1196476412,-0.158354178,0.0266767176,-0.092132974,-0.14953829,-0.045078956,-0.152851441,-0.149727646,-0.195318916,-0.201815955,0.0984273313,-0.120313096,0.2043009758,0.1368604374,-0.058125914,0.1695001853,0.0204148296,-0.018295969,-0.07329633,0.0329020773,-0.161409936,0.1255596749,0.1075934098,0.1218913192,-0.159161834,-0.094936688,0.0237364004,0.0455150875,-0.085580306,-0.133773828,0.1373889252
05/2001,0.0072,0.010971691,-0.049182463,0.039995394,-0.003820868,0.0851454677,0.0371047774,-0.007030672,0.0368503332,-0.067290371,0.0110004554,-0.049307285,0.0089244005,-0.04204839,0.0253366371,0.0475233076,0.042656434,0.0191378284,-0.05427916,-0.037056116,-0.029921425,-0.037185702,0.037644067,0.0032629934,0.040991615,0.0481667878,0.0441257441,0.0498631096,0.0337630505,0.0539737251,0.0770082608,-0.023198175,0.0439158587,-0.093019846,-0.066918221,0.0069583444,-0.069850559,0.0105168461,0.0503522186,0.0283534606,0.0367302384,-0.058368375,-0.052842329,-0.037652756,0.0202539331,-0.053788235,-0.03337522,-0.017870598,-0.032541129,0.0134638283,0.0389438949,-0.053208568
06/2001,-0.0194,-0.018369458,-0.039173526,-0.0042441,0.019917686,0.0388278262,0.0214029514,0.0450717422,0.023462308,-0.028068525,0.0502154711,0.0042668891,0.0052379109,0.0374548648,-0.003515696,0.024577806,-0.009514488,-0.016681225,-0.064037127,0.0310003809,0.0512230044,0.0146539357,0.0048511488,0.0395472115,0.0741038963,0.0048015149,0.010786935,0.0021868834,-0.015154136,-0.020422921,-0.00135797,-0.017860162,0.0069115399,-0.060700572,-0.019908859,0.0119560084,-0.026664406,-0.024180477,-0.010746617,-0.002495775,-0.020817719,0.0147810255,-0.006600752,0.0252458754,-0.023015715,0.0017535035,-0.025881918,0.0206531777,0.0182024657,-0.031304092,-0.013488826,-0.019795183
07/2001,-0.0213,-0.028933894,0.0301567776,0.0666937711,0.0245082921,0.1482567953,0.0676287002,-0.061052658,0.1008265765,-0.149018797,0.1019777062,-0.132842135,0.1226466529,-0.070812018,0.0097776029,0.1215075192,0.0898335165,0.0807827262,-0.074590328,-0.095718395,-0.174382898,-0.126085103,0.0915241748,0.1333758671,0.1655219033,0.1397596379,-0.035543677,0.0456237562,0.0187351828,0.0688921219,0.0917329678,-0.007140587,0.0930253685,-0.071688021,-0.110095606,0.0481750873,-0.134820268,-0.019248892,0.1221660119,0.101598387,0.0906701639,-0.021121264,-0.096348041,-0.06570357,0.0465969417,-0.039375538,-0.05220122,0.0686560402,-0.076327474,0.0264063046,0.1117651738,-0.089914301
08/2001,-0.0646,-0.054177727,-0.028274263,0.050110576,0.0071816518,0.0712807712,0.0496920559,-0.04442896,0.0845242897,-0.112416889,0.0581734722,-0.109253873,0.0501286363,-0.087200256,0.0739954328,0.080470105,0.0842948259,0.0335503217,-0.09624827,-0.12057078,-0.15137105,-0.11196611,0.0544888592,0.0513347977,0.0511438344,0.0891917216,-0.024894209,0.0250393561,0.0721471485,0.0540983681,0.0441959818,-0.047164079,0.0718524688,-0.005556491,-0.113620226,0.0221708824,-0.09637361,0.0309932995,0.0878508505,0.0902200459,0.0893280516,0.0627339689,-0.077525994,-0.088693769,-0.017267878,0.0700527298,0.0024570209,0.0196630511,-0.086735936,0.0454311667,0.0890668047,-0.072869935
09/2001,-0.0925,-0.126375116,-0.002967112,0.0443279207,-0.080873399,0.0263116153,0.0235912405,-0.040801236,0.0341405099,-0.116876786,-0.0468632,-0.163781001,-0.027556274,-0.076225412,0.0464453838,0.0617901873,0.0160436176,0.0866347268,-0.171669126,-0.130370092,-0.174164555,-0.154025674,0.0925364252,-0.001427072,0.0737709809,0.0626132351,-0.047463273,0.0985010277,0.138521392,0.0828487377,0.0594091166,-0.11388844,0.1406792115,0.0157232809,-0.096168786,-0.009004603,-0.099220607,0.2050867491,0.2036825998,0.1523032234,0.1544704084,0.1438512131,-0.129561959,-0.134696957,0.0816527954,0.0983383021,0.0293470109,0.0506914214,-0.063134537,0.1273602346,0.0964143381,-0.13559536
